,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1001082,4194,26260,94,0,7,2369.440247,0.4999432,0.85,0.87
1001083,571,597,10,0,0,187.9229344,0.04215417,1.02,0.91
1001084,663,21572,49,1,4,685.2248143,0.13429226,0.94,0.93
1001085,3191,19954,319,2,16,4978.932331,1.31948323,0.87,0.89
1001087,2149,40183,75,0,4,1929.871325,0.47670711,0.93,0.82
1001088,1547,18695,62,0,6,881.6313555,0.1646558,0.81,0.89
1001089,80,2277,15,1,2,335.592262,0.08360204,1.07,0.92
1001090,595,1162,30,0,1,321.2336112,0.06763708,0.77,0.83
1001091,5,7062,17,0,4,647.1762763,0.12702642,1.1,1.12
1001092,1934,2284,102,0,12,453.6523157,0.10422229,0.97,0.83
1001093,3124,4789,130,0,6,1290.46596,0.31835218,0.98,0.92
1001094,644,2392,11,0,1,88.02324817,0.01311601,0.81,0.82
1001095,3912,9009,124,0,8,1602.532058,0.40293087,0.86,0.86
1001096,5094,1674,53,2,8,2709.667121,0.67373776,0.75,0.81
1001098,2126,22702,40,0,6,557.4441914,0.10910826,0.88,0.91
1001099,679,16526,71,0,4,1334.049782,0.26728805,1.02,0.98
1001100,68,2466,14,1,2,88.94457162,0.02127384,0.91,0.97
1001101,3054,3758,21,1,2,404.1903713,0.09329557,0.89,0.89
1001102,877,1691,9,0,1,71.08884467,0.01687307,1.19,1.12
1001103,24,15904,52,0,14,2272.813746,0.49953431,1.08,1.15
1001104,76,52277,28,1,7,535.5142365,0.11998032,1,1.11
1001105,1255,436,61,1,6,706.1743224,0.18858351,0.89,0.98
1001106,148,2510,14,1,0,20.87671725,0.00546393,1.04,0.93
1001107,1428,6881,67,0,1,1176.285382,0.29261444,0.84,0.87
1001108,485,1014,13,0,2,133.0232259,0.0231357,1.14,0.94
1001109,1848,4927,75,0,9,852.4094623,0.16457051,0.96,0.91
1001110,2461,42527,54,0,5,2547.832284,0.45018136,0.92,1
1001111,509,3516,47,0,2,576.3561091,0.10002483,0.93,0.94
1001112,106,3152,31,0,2,463.3620307,0.08819569,0.93,0.88
1001113,14,40,10,1,2,352.8928769,0.09352929,1.13,1.43
1001114,794,1108,33,0,2,305.7362334,0.03795579,0.97,0.91
1001115,780,3172,41,1,3,512.8497779,0.11731684,0.96,0.9
1001116,438,77,11,0,1,86.00713812,0.02278589,1.25,1.02
1001117,929,6953,139,1,4,730.2209128,0.16568142,0.95,0.92
1001118,1475,6184,11,0,3,336.5279919,0.08404392,0.8,0.71
1001119,816,583,66,0,5,52.1162545,0.01462017,1.08,1.12
1001120,374,4075,28,0,4,439.8522308,0.07505853,1.04,0.85
1001121,456,121,18,0,3,105.3128318,0.02350472,1.22,1
1001122,1441,10435,28,0,2,149.1285994,0.02917004,1.12,1
1001123,424,4075,47,0,4,954.6485843,0.15105484,1.01,0.91
1001124,1742,411,26,0,3,44.80566275,0.01331958,1.4,1.09
1001125,427,2498,19,0,2,239.4742024,0.04778239,0.78,0.87
1001126,241,28,2,0,1,11.697707,0.00252313,0.99,1.15
1001127,2565,27015,106,0,3,3128.88426,0.47624041,1.07,0.94
1001128,266,529,3,0,0,12,0.00312845,0.92,0.87
1001129,367,1289,20,0,1,316.2690384,0.06043626,1.05,1.03
1001130,197,4062,22,0,5,229.4451233,0.04818148,1.04,0.91
1001131,1126,4142,24,0,2,122.1366521,0.02011414,0.95,1
1001132,515,1504,10,0,1,199.8913098,0.04786544,1.23,0.98
1001133,917,1376,46,0,1,645.3397639,0.13606803,0.92,0.94
1001134,18,33585,92,1,11,3799.177121,0.67171531,1.02,1.06
1001135,3791,14671,407,0,7,6196.271874,1.51649242,0.9,0.91
1001136,860,125,9,0,1,105.7411196,0.02236468,0.61,0.96
1001137,770,250,29,0,1,165.4276857,0.03481344,1.06,0.97
1001138,612,14564,119,1,4,3427.280933,0.6873908,0.93,0.9
1001139,1291,449,19,1,4,274.324257,0.06473949,0.94,0.93
1001140,1825,9345,199,1,6,1091.075268,0.19748429,0.94,0.96
1001141,1270,7107,179,0,4,5005.433263,1.07132263,0.92,0.87
1001143,371,979,19,0,2,524.2081421,0.11020701,0.97,1.04
1001144,800,19439,43,1,7,3225.211429,0.79676495,1.08,0.95
1001145,1472,3893,38,2,12,1452.223369,0.35624925,1.21,1.15
1001146,121,1526,7,0,2,151.5769193,0.03205184,0.67,1.06
1001147,177,392,7,0,1,140.9896388,0.03266098,1.27,1.01
1001148,83,41,21,0,1,111.2347921,0.02442145,1,0.94
1001149,147,823,28,0,3,287.1916788,0.06598648,1.16,1.06
1001150,797,452,67,1,12,1646.889756,0.46825158,1.22,1.16
1001151,251,1752,18,0,7,0.18532367,5.02E-05,1.29,1.03
1001152,198,1337,10,0,1,345.5757928,0.08185623,1.22,1.06
1001153,1051,310,29,0,5,1745.66878,0.4570474,1,0.94
1001154,332,248,14,0,1,143.3222163,0.02767561,1.25,0.97
1001155,624,1976,16,0,4,224.9710964,0.04731861,1.25,1
1001156,3407,2628,94,1,6,637.1747026,0.14342297,0.97,0.88
1001157,279,138,23,0,4,51.97925462,0.01481907,1.04,0.92
1001158,712,1429,22,0,4,130.3504711,0.02947085,0.93,0.97
1001159,282,259,41,1,1,260.6005718,0.05989311,1.08,1.03
1001160,1865,928,39,1,5,563.0492363,0.1407395,1.08,0.97
1001161,525,24,12,0,2,1347.817582,0.33561884,0.64,0.76
1001162,933,109,26,0,1,357.2865703,0.09723419,0.8,1.01
1001163,4782,1208,128,1,13,1952.476873,0.53895038,0.96,0.95
1001164,690,3369,60,0,5,806.5873861,0.16728499,1.04,1.01
1001165,2003,529,57,1,3,1393.099005,0.39406479,0.73,0.98
1001166,2945,10151,41,1,10,377.7432651,0.08418089,1,0.95
1001167,484,2420,25,2,6,321.0476787,0.06568151,0.91,0.8
1001168,243,4055,40,2,4,321.1684801,0.07905281,1.14,1.09
1001169,496,3807,34,0,8,290.6839405,0.05544164,0.99,1.06
1001170,346,2092,18,0,2,27.25157475,0.00139797,0.98,0.97
1001171,16,3697,13,1,3,7.133604,0.00165156,1.25,1.31
1001172,823,41,14,0,4,235.692798,0.06591177,0.91,0.96
1001173,1943,671,87,1,12,597.3146643,0.13482743,1.07,0.96
1001174,1309,64,8,1,0,163.9232686,0.04264913,0.98,0.95
1001175,2863,1359,62,0,2,1241.215654,0.26939797,1.01,1.05
1001176,6,24,7,1,1,157.7290044,0.03561717,1.19,1.15
1001177,52,210,22,0,2,431.1662978,0.08860492,1.07,1
1001178,496,1618,27,0,4,385.0083463,0.08894577,0.89,0.89
1001179,3194,4278,53,0,8,504.9136678,0.12719609,0.87,0.87
1001180,938,4403,147,2,29,317.2324664,0.07906299,1.13,1.06
1001181,1755,621,48,1,7,404.0648552,0.09609138,0.94,1.02
1001182,3885,8725,255,4,34,9172.384348,2.57471965,0.72,0.85
1001183,395,977,14,0,1,573.2942421,0.11741463,0.87,1
1001184,153,659,38,0,7,331.5822294,0.09194131,0.81,0.93
1001185,2661,924,217,0,24,2547.478773,0.68010972,1.06,0.98
1001186,1962,380,63,0,8,743.1984634,0.19708621,1.02,0.89
1001187,1011,55,16,0,2,292.7825823,0.08464341,0.77,1.04
1001188,306,2100,22,1,2,433.9815735,0.08703511,1.14,1.3
1001189,1251,3595,63,0,5,378.272803,0.09136475,1.17,0.98
1001190,1450,3644,31,1,4,256.1788411,0.05266192,1.28,1.11
1001192,787,3743,43,1,1,943.4471433,0.23141898,1.11,1.15
1001193,227,1129,35,0,5,195.4415065,0.03908898,1.06,0.95
1001194,104,983,30,0,9,506.4764567,0.1006871,0.72,0.88
1001195,633,233,26,0,0,118.4512391,0.02886687,0.96,1.04
1001196,323,24904,58,1,5,1938.860078,0.39128585,1.31,1.37
1001197,1390,1492,22,0,4,148.5080719,0.03530394,1.28,1.11
1001198,2266,335,38,1,10,277.3427148,0.06484988,1.08,1.05
1001199,1378,16329,65,1,4,481.8375184,0.08986455,1.49,1.12
1001200,261,5197,62,0,7,849.4700782,0.16496565,1.37,1.21
1001201,871,277,27,0,1,268.4078398,0.04168136,1.07,1.06
1001202,1,27149,56,0,7,589.3754608,0.1355378,1.19,1.31
1001203,138,8147,206,1,7,2106.024721,0.48336515,1.4,1.02
1001204,396,4549,68,2,4,1077.21426,0.22339171,1.45,1.17
1001205,406,3166,50,1,8,383.2907539,0.09893226,1.55,1.51
1001206,875,1486,47,1,9,271.0921696,0.05447628,1.16,1.15
1001207,336,939,16,0,0,334.3214013,0.09053547,1.06,1.18
1001208,469,3181,41,0,4,877.3362187,0.18375163,1.37,1.35
1001209,66,9257,69,0,6,1977.038452,0.37833004,1.23,1.25
1001210,1091,14646,58,0,9,1551.699713,0.36450827,1.36,1.22
1001211,21,1663,35,0,4,207.1620861,0.05581555,1.32,0.93
1001212,1449,99,12,0,4,12.57255525,0.00318727,1.12,1.11
1001213,161,13040,53,0,7,1033.090569,0.25628907,1.04,1.08
1001214,3,10396,20,0,2,273.4284931,0.04368241,1.37,1.06
1001215,15,12759,45,0,12,1249.945062,0.17900862,1.29,1.33
1001216,209,2657,70,0,5,563.6086733,0.11778673,1.27,1.1
1001217,24,22,10,1,0,96.62500725,0.020105,1.28,1.33
1001218,20,195,25,0,4,160.120598,0.03210279,1.27,1.35
1001219,120,28,10,1,1,122.1286205,0.01829807,1.25,1.13
1001220,582,748,56,0,6,55.90139692,0.01311791,1.02,1.12
1001221,4119,1587,68,0,12,659.9907259,0.15758499,0.9,0.88
1001222,833,223,39,0,5,274.9229159,0.06294096,1.12,0.96
1001223,2941,27999,120,1,14,2004.640868,0.37176444,1.2,1.12
1001224,291,1543,13,0,3,145.983841,0.02281572,0.95,0.92
1001225,450,118,15,0,2,123.0707658,0.02615422,1.11,0.75
1001226,2188,16173,65,0,3,645.1163021,0.11713684,1.17,1.16
1001227,608,20709,100,0,5,4635.67255,0.94338177,1.15,1.14
1001228,736,1766,72,0,13,185.154844,0.03647364,1.24,1.11
1001229,276,1358,18,0,6,106.3000668,0.02686123,1.37,1.32
1001230,797,26072,139,1,14,1104.114506,0.20417524,1.36,1.31
1001231,420,5440,30,2,4,374.4223723,0.07109384,1.16,0.94
1001232,2101,1823,113,1,1,822.3978213,0.20441307,1.1,1.11
1001233,130,2136,24,1,5,384.9686715,0.09425904,1.29,1.26
1001234,584,599,29,0,6,306.3990583,0.06415012,1,1.14
1001235,115,8804,23,0,4,1285.126113,0.34744068,1.1,1.16
1001236,277,810,21,0,3,367.2494908,0.07801259,0.97,1.1
1001237,279,239,22,1,2,446.9273387,0.08056549,1.02,1.06
1001238,2678,776,107,2,18,357.6227518,0.07852738,1.54,1.19
1001239,1416,6727,58,0,6,2043.621284,0.38033634,0.56,0.67
1001240,489,1230,49,1,5,1298.792032,0.34190218,0.85,0.98
1001241,791,334,21,0,3,217.1623829,0.05714257,1.02,0.91
1001242,629,477,47,1,4,1093.117182,0.28363632,0.9,1.02
1001244,373,70,11,0,2,784.9210254,0.18697334,0.84,0.94
1001245,1105,2865,56,0,5,1392.731897,0.35326785,0.94,0.92
1001246,890,210,9,0,3,67.503842,0.01309639,1.04,0.96
1001247,86,102,12,0,4,21.8055035,0.00433626,0.95,1.06
1001248,536,180,43,0,4,641.7255881,0.1379494,0.99,0.9
1001249,731,116,30,2,3,102.4163043,0.01981051,1.26,1.18
1001250,784,67,26,0,0,274.5241435,0.06987587,1.01,0.89
1001251,355,140,66,1,11,663.0181454,0.16482732,0.86,0.98
1001252,911,322,31,0,3,309.206624,0.06604275,1.06,1.04
1001253,203,70,25,1,4,178.6504202,0.04512886,1.14,1.26
1001254,1021,555,57,0,10,527.3479008,0.13362895,0.85,0.91
1001255,116,108,8,0,0,23.2612285,0.00578,1.02,0.8
1001256,790,831,69,1,5,788.0112523,0.17612188,1,0.96
1001257,2074,2284,77,0,9,763.4728252,0.19150701,0.91,0.93
1001258,185,65,12,0,2,177.234797,0.03701795,0.85,0.95
1001259,743,70,16,0,6,192.0486221,0.04526039,0.99,0.96
1001260,446,1003,74,0,10,708.4110717,0.15509972,1.02,0.95
1001261,676,336,56,0,2,546.0873089,0.13378207,1,0.91
1001262,17,274,37,0,2,847.1244533,0.17821227,1.04,0.86
1001263,257,418,73,2,8,1634.456533,0.43255279,0.87,0.89
1001264,663,59,16,0,2,275.1317389,0.05288175,1.15,1.09
1001265,63,444,20,0,4,78.44906925,0.01632604,1.71,1.87
1001266,2,1319,16,1,1,115.0996888,0.03088465,1.22,1.45
1001267,109,158,9,0,2,96.76021438,0.01713254,1.33,1.37
1001270,345,13,14,0,3,22.3064585,0.00598325,1.26,1.11
1001271,739,474,17,0,3,7.73093675,0.00022699,1.04,0.98
1001273,72,8186,70,0,7,685.588574,0.15560293,1.36,1.26
1001274,277,3089,23,0,1,172.822643,0.01626738,1.31,1.58
1001275,151,167,3,0,0,68.39815425,0.01598417,1.29,1.03
1001276,4,906,20,0,1,536.4882779,0.14756813,1.25,1.01
1001277,290,1190,30,1,3,158.3102656,0.02093243,1.56,1.43
1001279,56,178,5,0,1,161.3546518,0.0383439,1.11,1.27
1001282,918,271,27,1,0,99.0943192,0.01521913,1.13,1.15
1001283,818,95,7,0,0,10.82197412,0.00169379,1.04,1.02
1001284,994,451,10,1,0,12.87142088,0.00122716,1.26,1.53
1001285,90,365,5,0,1,106.222595,0.0232485,0.94,1.23
1001287,87,4,2,0,0,114.419766,0.03031997,0.73,1.18
1001289,396,19,6,0,2,38.86464262,0.00725946,1.19,1.05
1001290,101,109,7,0,0,446.1622269,0.0839699,1.14,1.11
1001291,65,32,3,0,2,577.5443939,0.13936689,1.32,1.44
1001295,1536,314,38,0,1,138.7657096,0.03056515,1.01,1.04
1001296,214,36,17,0,1,6.07988675,0.00125741,1.26,1.19
1001297,576,45,12,0,1,55.55945357,0.01091324,1.02,1.11
1001298,1894,66,10,0,0,85.66312936,0.02025479,0.98,0.91
1001299,17,40,7,0,0,104.0575663,0.02972008,1.2,0.91
1001300,935,43,4,0,0,39.65722567,0.01180836,0.85,0.93
1001301,793,111,17,0,1,67.73760992,0.00856748,1.05,0.94
1001303,88,19,10,0,3,37.1578275,0.00768355,1.4,1.22
1001304,1953,54,1,0,0,42.735626,0.00806549,1.12,0.99
1001313,454,20,14,0,2,70.017667,0.01381035,1.46,1.86
1001316,2075,1171,40,0,7,3.10174857,0.0007329,1.31,1.27
1001319,93,13,3,0,2,0,0,1.15,1.88
1001320,93,7,8,0,1,106.7947056,0.02322244,1.38,1.12
1001323,442,93,13,0,2,156.3594693,0.03107948,0.95,0.87
1001324,228,77,5,0,0,132.4507348,0.03142218,1.2,1.04
1001325,59,12,4,0,0,18.80781138,0.00122774,1.16,1.31
1001326,1231,55,13,0,1,207.7883141,0.05665664,1.07,1
1001329,1458,179,25,0,1,145.9253662,0.03713502,1,1
1001330,2009,224,43,1,4,172.5838208,0.0338682,1,0.93
1001331,1249,45,12,0,1,14.26094725,0.00209136,1.13,0.94
1001332,1871,86,28,1,3,89.73198625,0.0236734,0.99,0.93
1001333,1850,69,5,0,1,20.09930088,0.00598429,0.91,1.02
1001334,934,81,14,0,1,19.4174685,0.00313999,1,1.06
1001335,1454,35,1,0,0,208.1440383,0.0502684,0.86,1
1001336,2080,344,43,0,4,87.58800383,0.01402781,1.1,1.03
1001338,200,97,23,0,3,289.9575227,0.06121987,1.03,1.11
1001340,1409,131,20,0,5,110.0611475,0.02504014,1.21,1.14
1001341,30,91,6,0,0,18.30348825,0.00239371,1.32,1.25
1001343,853,40,10,0,1,15.190288,0.00260409,1.15,1.28
1001347,1807,191,3,0,0,5.0529465,0.00077394,1,0.88
1001348,26,121,12,0,1,48.87349275,0.00823559,1.1,0.93
1001349,1375,92,8,0,1,61.35877975,0.01334302,0.86,0.88
1001350,235,62,29,0,3,87.49781012,0.02190912,1.14,1.26
1001352,1136,50,4,0,1,5.97034175,0.00119258,1,0.96
1001353,610,231,19,0,1,11.224808,0.00243369,1.24,1.19
1001355,764,23,8,0,0,97.0487845,0.02200541,1.22,1.27
1001357,1482,911,8,0,1,95.40437025,0.01723937,0.99,1.15
1001359,2247,104,14,0,1,84.73978975,0.01925726,1.11,1
1001360,1212,84,13,0,2,19.26904075,0.00420052,1.06,0.92
1001363,728,61,2,0,0,54.293139,0.01011604,0.99,1.04
1001364,1035,39,13,0,4,53.923629,0.00974436,1.01,0.92
1001365,1498,98,20,0,1,85.51858825,0.0141651,1.14,1.04
1001367,1833,105,18,0,1,14.27317867,0.00309754,0.98,0.81
1001368,243,206,18,1,3,277.0704398,0.04933658,1.1,1.04
1001371,500,15,6,0,1,77.59463925,0.00780811,0.83,1.19
1001373,198,17,5,0,1,11.76334333,0.00295058,1.11,1.27
1001374,568,237,11,0,0,9.337875,0.001061,0.96,1.12
1001377,362,35,17,0,3,134.3329169,0.02579781,1.14,1.14
1001378,117,45,9,0,4,9.627458,0.00238299,1.2,1.32
1001379,273,44,9,0,1,13.6704615,0.00298734,1.34,1.65
1001380,498,35,3,0,1,233.1495268,0.04542986,0.99,0.86
1001383,10,3948,10,0,1,125.414198,0.01700486,1.31,1.07
1001385,310,803,20,1,2,37.964135,0.00842858,1.17,1.17
1001390,1614,173,13,0,2,75.6937975,0.02121475,0.82,1.03
1001391,589,190,12,0,4,185.6735886,0.04072357,1,1
1001392,27,10,2,0,0,129.2311701,0.03633839,0.9,0.86
1001394,1298,432,24,0,2,59.708555,0.01551898,1.12,0.99
1001395,1215,148,37,0,1,66.04097742,0.01410545,1.06,0.94
1001396,1170,52,4,0,0,93.17718275,0.01594599,0.96,0.9
1001397,1172,40,8,0,0,11.37819625,0.00230955,0.99,0.95
1001399,364,53,6,0,0,35.4762005,0.00791339,1.13,0.91
1001402,163,141,20,0,1,39.44989025,0.01011778,1.14,1.15
1001403,142,24,6,0,0,72.3450465,0.01278534,0.88,1.01
1001404,182,38,5,0,1,86.34097417,0.00744116,1.13,0.99
1001406,255,123,20,1,2,303.7080242,0.06345455,0.93,1.01
1001408,72,118,1,0,0,36.4183915,0.01047814,0.88,0.81
1001409,976,75,15,0,1,93.917023,0.02186311,1.17,1.06
1001411,1961,156,16,0,2,34.10974988,0.00714875,0.99,0.96
1001412,338,36,10,0,2,619.9001413,0.1461896,1.24,1.02
1001413,1108,114,34,1,3,360.7947778,0.08928185,0.96,1.02
1001414,614,119,30,0,2,441.929531,0.09147422,1.02,1.1
1001415,584,116,5,0,1,30.334584,0.00461241,1.13,0.91
1001418,631,236,27,0,1,12.82226575,0.00144873,1.08,1.03
1001420,618,55,17,0,1,253.7264015,0.04554652,1.18,1.09
1001422,156,132,15,0,1,572.3459741,0.13030126,1.18,1.11
1001427,2140,139,24,0,2,221.7790911,0.04697198,1,1.09
1001429,439,67,11,0,2,228.3611463,0.04311521,0.92,1.08
1001430,2354,2127,132,1,19,3044.531133,0.85113522,1.07,1.08
1001440,638,244,9,0,1,277.202268,0.07182741,0.77,1.06
1001441,406,59,19,0,3,28.09921762,0.00629235,1.55,1.18
1001444,1602,239,19,0,2,252.3047269,0.05356164,0.89,1.01
1001445,61,73,6,0,0,92.52650775,0.01867713,1.86,1.18
1001446,177,141,18,0,1,108.0746713,0.02107366,1.06,0.89
1001447,1866,95,16,0,1,10.52369625,0.0025456,1.25,1.06
1001448,1009,78,25,0,3,140.6540196,0.03094825,1,1.04
1001449,572,136,36,0,3,422.7346772,0.10343119,1.13,1.06
1001450,536,467,30,0,2,351.1412937,0.09126172,1.11,0.91
1001452,647,102,14,0,2,80.28399208,0.01597563,1.39,1.05
1001453,568,10,4,0,0,258.7570142,0.07278846,0.57,0.84
1001454,496,6,2,0,0,96.69070025,0.02507289,1.11,1.1
1001455,101,44,4,0,2,15.18624925,0.00292019,1.24,0.98
1001457,441,154,6,0,0,14.9740885,0.00423922,1.29,1.26
1001458,1451,122,22,0,2,175.299768,0.03505752,0.96,1.02
1001459,441,42,10,0,1,75.0950845,0.01446013,1.04,0.98
1001460,2203,120,13,0,1,86.18804125,0.01540792,1,0.96
1001463,62,43,3,0,1,31.6446595,0.00762715,1.22,0.96
1001466,627,75,12,0,2,23.5564005,0.00610282,0.93,1.01
1001469,104,35,5,0,0,224.7516246,0.03682452,1.08,1.01
1001471,1169,242,7,0,0,594.7770206,0.12721917,0.92,0.94
1001473,171,48,3,0,0,66.32745525,0.01176015,1.14,1.3
1001475,7,138,4,0,2,80.89158356,0.01748209,0.8,0.94
1001477,947,102,4,0,0,188.8448935,0.0442525,1.12,1.07
1001478,5119,3469,42,0,2,239.2048444,0.05144492,0.99,0.96
1001479,803,286,6,0,0,85.03690075,0.01977915,0.89,0.97
1001480,2314,208,19,0,0,84.76188867,0.01828676,0.97,0.99
1001481,1952,89,3,0,0,13.6697035,0.00141707,1.12,0.94
1001482,288,935,12,0,2,242.5949254,0.05143178,0.93,1.14
1001483,800,95,12,0,1,10.10638417,0.00237643,0.94,0.99
1001484,842,60,6,0,1,3,0.00078707,1.02,1.06
1001487,90,35,10,0,2,71.64065525,0.01478124,1.57,1.38
1001488,1023,30,5,0,0,54.50812075,0.00846364,0.92,0.84
1001489,595,224,36,0,4,692.4536553,0.15905752,1.15,0.86
1001490,3097,430,17,0,1,45.78449025,0.00872014,1.02,0.88
1001491,5176,5839,144,2,27,4615.027616,1.20961303,1.09,1.11
1001492,1104,104830,593,2,50,7772.873475,1.59662572,1.34,1.17
1001493,2427,6054,165,4,21,1436.066784,0.38122556,1.11,1.14
1001494,1924,32935,327,5,39,2390.564071,0.51180983,1.33,1.33
1001495,8221,24375,242,3,31,3247.849534,0.76317967,0.94,0.98
1001496,24,15904,52,0,14,2272.813746,0.49953431,1.08,1.15
